REG,DEP,ARR,SEXE,AGE,AGE6,ACTEU,DIP7,PCS1Q,ANCCHOM,HHID,HH_TAILLE,HH_AGE,HH_DIP,HH_PCS,IS_CHOM
11,95,951,1,55,50,1,3,40,99,7506,12,64,3,40,0
11,95,951,1,21,15,1,7,62,99,7506,12,64,3,40,0
28,76,763,1,61,50,1,3,40,99,3885,8,64,3,40,0
28,76,763,2,44,25,1,3,30,99,3885,8,64,3,40,0
76,31,313,1,86,65,3,2,99,99,1403,5,86,2,99,0
76,31,313,2,59,50,1,2,40,99,1403,5,86,2,99,0
28,61,613,2,60,50,1,7,52,99,2452,6,63,7,99,0
28,61,613,1,19,15,3,4,99,99,2452,6,63,7,99,0
11,92,922,2,40,25,1,6,20,99,5748,3,42,6,20,0
11,95,952,2,73,65,3,7,99,99,7309,8,79,7,99,0
11,95,952,1,52,50,1,3,40,99,7309,8,79,7,99,0
76,30,303,2,74,65,3,6,99,99,1011,4,79,6,99,0
11,77,774,2,35,25,1,4,40,99,4181,8,47,4,40,0
11,77,774,1,34,25,1,3,51,99,4181,8,47,4,40,0
11,75,751,2,60,50,1,3,40,99,3356,10,64,3,40,0
76,82,822,1,57,50,1,7,20,99,5098,16,62,4,99,0
76,82,822,2,62,50,3,4,99,99,5098,16,62,4,99,0
76,82,822,1,21,15,1,3,61,99,5098,16,62,4,99,0
76,82,822,1,16,15,3,6,99,99,5098,16,62,4,99,0
76,66,662,1,55,50,1,5,20,99,2613,9,61,4,99,0
76,66,662,1,55,50,3,4,99,99,2613,9,61,4,99,0
76,66,662,1,23,15,3,6,99,99,2613,9,61,4,99,0
28,14,144,1,86,65,1,5,61,99,381,8,87,5,99,0
28,14,144,2,81,65,3,5,99,99,381,8,87,5,99,0
11,94,943,2,33,25,1,2,40,99,7153,8,45,1,30,0
11,94,943,1,27,25,1,1,30,99,7153,8,45,1,30,0
76,30,302,2,43,25,1,5,51,99,1101,8,47,5,51,0
76,30,302,1,31,25,1,4,10,99,1101,8,47,5,51,0
94,2A,2A1,2,55,50,1,5,51,99,751,9,63,5,51,0
94,2A,2A1,1,50,50,1,3,30,99,751,9,63,5,51,0
94,2A,2A1,1,20,15,1,4,40,99,751,9,63,5,51,0
11,95,953,2,77,65,3,7,99,99,7435,4,86,7,99,0
11,75,751,2,27,25,1,4,40,99,3213,2,31,4,40,0
76,66,661,2,79,65,3,7,99,99,2721,8,87,7,99,0
76,66,661,1,80,65,3,7,99,99,2721,8,87,7,99,0
11,92,922,2,84,65,3,7,99,99,5861,4,87,7,99,0
11,94,943,2,34,25,1,2,40,99,6923,4,43,2,40,0
76,34,343,1,41,25,3,7,99,99,1791,6,41,7,99,0
76,34,343,2,18,15,1,6,52,99,1791,6,41,7,99,0
11,78,783,2,37,25,1,7,52,99,4719,8,46,7,99,0
11,78,783,1,46,25,2,7,99,5,4719,8,46,7,99,1
11,95,951,2,78,65,3,2,99,99,7632,4,86,2,99,0
11,91,913,2,75,65,3,5,99,99,5216,4,88,5,99,0
11,91,913,1,83,65,3,7,99,99,5313,8,88,5,99,0
11,91,913,2,71,65,3,5,99,99,5313,8,88,5,99,0
11,75,751,1,28,25,1,4,40,99,3171,8,41,4,62,0
11,75,751,2,39,25,1,4,62,99,3171,8,41,4,62,0
11,77,775,2,45,25,1,5,52,99,4336,9,45,5,52,0
11,77,775,1,21,15,1,7,52,99,4336,9,45,5,52,0
11,77,775,1,20,15,3,6,99,99,4336,9,45,5,52,0
76,31,311,2,44,25,3,5,99,99,1164,6,46,7,61,0
76,31,311,1,44,25,1,7,61,99,1164,6,46,7,61,0
11,77,775,1,60,50,1,5,20,99,3942,4,60,5,20,0
11,75,751,1,54,50,3,5,99,99,2907,12,63,5,99,0
11,75,751,2,50,50,3,7,99,99,2907,12,63,5,99,0
11,75,751,1,21,15,2,4,99,5,2907,12,63,5,99,1
11,75,751,2,65,65,3,6,99,99,3448,4,80,6,99,0
76,34,341,2,34,25,1,3,20,99,2095,5,45,3,20,0
76,34,341,1,17,15,3,6,99,99,2095,5,45,3,20,0
28,50,503,1,76,65,3,3,99,99,2326,8,80,3,99,0
28,50,503,2,80,65,3,2,99,99,2326,8,80,3,99,0
76,82,821,2,76,65,3,7,99,99,5165,4,82,7,99,0
11,95,953,1,77,65,3,5,99,99,7501,4,77,5,99,0
11,94,942,2,78,65,3,3,99,99,7222,8,84,3,99,0
11,94,942,1,79,65,3,5,99,99,7222,8,84,3,99,0
28,14,143,1,88,65,3,7,99,99,444,4,88,7,99,0
11,92,922,2,57,50,3,5,99,99,5759,4,57,5,99,0
11,91,912,2,58,50,1,2,40,99,5498,4,61,2,40,0
28,76,763,2,56,50,1,3,40,99,3675,4,59,3,40,0
11,77,771,1,74,65,3,1,99,99,4323,6,88,1,99,0
11,77,771,2,71,65,3,1,99,99,4323,6,88,1,99,0
11,95,952,2,69,65,1,6,52,99,7399,8,85,7,52,0
11,95,952,1,73,65,1,7,52,99,7399,8,85,7,52,0
11,77,771,1,22,15,1,4,40,99,4272,4,22,4,40,0
11,77,771,2,17,15,2,4,99,3,4272,4,22,4,40,1
76,81,812,2,54,50,1,4,52,99,5034,6,54,4,52,0
76,81,812,1,46,25,3,3,99,99,5034,6,54,4,52,0
11,94,942,1,57,50,3,3,99,99,6913,3,60,3,99,0
28,27,271,1,81,65,3,2,99,99,682,8,81,2,99,0
28,27,271,2,77,65,3,2,99,99,682,8,81,2,99,0
11,94,943,1,41,25,1,4,61,99,6798,4,49,4,61,0
76,11,113,2,34,25,1,7,52,99,141,12,48,7,61,0
76,11,113,1,28,25,1,7,61,99,141,12,48,7,61,0
76,11,113,2,43,25,3,2,99,99,141,12,48,7,61,0
11,93,931,2,60,50,1,3,40,99,6430,8,64,3,40,0
11,93,931,2,16,15,2,4,99,2,6430,8,64,3,40,1
11,78,782,2,59,50,3,3,99,99,4722,8,82,4,99,0
11,78,782,1,75,65,3,4,99,99,4722,8,82,4,99,0
76,65,652,1,70,65,3,3,99,99,2484,4,86,3,99,0
76,34,341,2,50,50,1,5,51,99,2052,8,63,5,51,0
76,34,341,1,58,50,3,7,99,99,2052,8,63,5,51,0
76,34,343,2,64,50,1,4,40,99,1816,8,64,4,40,0
76,34,343,1,52,50,1,5,20,99,1816,8,64,4,40,0
11,93,931,1,64,50,3,5,99,99,6250,8,64,5,99,0
11,93,931,2,57,50,3,3,99,99,6250,8,64,5,99,0
76,34,343,1,71,65,3,5,99,99,2072,8,86,5,99,0
76,34,343,2,70,65,3,5,99,99,2072,8,86,5,99,0
11,94,941,2,51,50,3,5,99,99,7072,8,64,5,99,0
11,94,941,1,53,50,3,5,99,99,7072,8,64,5,99,0
11,77,772,2,45,25,1,1,30,99,4153,4,48,1,30,0
11,77,773,2,82,65,1,5,51,99,4210,3,82,5,51,0
11,94,942,1,58,50,1,5,40,99,6875,11,64,5,40,0
11,94,942,2,59,50,3,5,99,99,6875,11,64,5,40,0
11,75,751,2,68,65,3,6,99,99,3323,8,85,6,99,0
11,75,751,1,83,65,3,5,99,99,3323,8,85,6,99,0
28,27,272,2,34,25,1,2,40,99,592,8,48,2,40,0
28,27,272,1,36,25,1,1,30,99,592,8,48,2,40,0
11,75,751,1,39,25,1,4,40,99,3396,8,48,2,40,0
11,75,751,2,48,25,1,2,40,99,3396,8,48,2,40,0
11,91,913,2,35,25,3,7,99,99,5517,16,35,7,99,0
11,91,913,2,16,15,3,4,99,99,5517,16,35,7,99,0
11,91,913,1,24,15,3,4,99,99,5517,16,35,7,99,0
11,91,913,1,16,15,3,4,99,99,5517,16,35,7,99,0
11,95,953,2,27,25,1,4,30,99,7355,1,27,4,30,0
28,50,501,1,74,65,3,3,99,99,2280,9,88,5,99,0
28,50,501,2,87,65,3,5,99,99,2280,9,88,5,99,0
11,95,953,2,62,50,1,7,62,99,7676,4,62,7,62,0
11,78,783,1,71,65,1,3,40,99,4486,3,88,3,40,0
28,27,271,2,83,65,3,7,99,99,676,8,83,7,99,0
28,27,271,1,68,65,3,7,99,99,676,8,83,7,99,0
11,75,751,1,71,65,3,7,99,99,2831,6,82,7,99,0
11,75,751,2,68,65,3,7,99,99,2831,6,82,7,99,0
76,34,343,2,63,50,1,7,52,99,2046,12,63,7,52,0
76,34,343,1,59,50,1,5,62,99,2046,12,63,7,52,0
76,34,343,1,41,25,3,7,99,99,2046,12,63,7,52,0
28,27,272,1,61,50,1,2,30,99,716,12,61,2,30,0
28,27,272,2,51,50,1,2,30,99,716,12,61,2,30,0
28,27,272,1,23,15,1,4,30,99,716,12,61,2,30,0
11,92,921,2,87,65,3,7,99,99,6146,4,87,7,99,0
76,11,112,2,36,25,1,2,51,99,114,8,46,3,30,0
76,11,112,1,30,25,1,3,30,99,114,8,46,3,30,0
11,75,751,2,84,65,3,7,99,99,3385,4,84,7,99,0
11,93,933,1,78,65,3,7,99,99,6343,4,78,7,99,0
11,93,931,2,38,25,1,4,51,99,6677,4,48,4,99,0
76,31,313,2,70,65,3,3,99,99,1169,4,80,3,99,0
28,76,762,1,70,65,3,7,99,99,3650,8,78,7,99,0
28,76,762,2,57,50,1,4,51,99,3650,8,78,7,99,0
76,66,662,1,85,65,3,4,99,99,2642,8,85,4,99,0
76,66,662,2,74,65,3,5,99,99,2642,8,85,4,99,0
28,14,142,1,74,65,3,3,99,99,437,8,81,5,99,0
28,14,142,2,76,65,3,5,99,99,437,8,81,5,99,0
28,50,502,1,45,25,1,5,30,99,2323,8,48,5,30,0
28,50,502,2,34,25,1,1,40,99,2323,8,48,5,30,0
11,91,913,1,35,25,1,4,10,99,5474,3,36,4,10,0
11,75,751,1,74,65,3,1,99,99,3069,8,88,4,99,0
11,75,751,2,81,65,3,4,99,99,3069,8,88,4,99,0
11,77,771,1,53,50,1,3,40,99,4358,8,63,2,30,0
11,77,771,2,59,50,1,2,30,99,4358,8,63,2,30,0
11,93,932,2,50,50,1,3,52,99,6404,8,57,3,52,0
11,93,932,1,46,25,1,5,61,99,6404,8,57,3,52,0
11,75,751,1,68,65,3,5,99,99,3128,8,80,6,99,0
11,75,751,2,80,65,3,6,99,99,3128,8,80,6,99,0
11,77,772,2,78,65,3,2,99,99,3985,4,78,2,99,0
11,75,751,1,53,50,1,5,51,99,3153,4,62,5,51,0
76,34,342,2,31,25,1,2,40,99,1737,7,38,2,30,0
76,34,342,1,38,25,1,2,30,99,1737,7,38,2,30,0
76,34,342,2,18,15,3,6,99,99,1737,7,38,2,30,0
11,95,951,2,83,65,3,4,99,99,7535,8,89,4,99,0
11,95,951,1,77,65,3,4,99,99,7535,8,89,4,99,0
11,91,912,2,41,25,1,1,40,99,5511,4,42,1,40,0
11,93,932,2,84,65,3,1,99,99,6508,8,84,1,99,0
11,93,932,1,79,65,3,1,99,99,6508,8,84,1,99,0
11,78,783,2,27,25,1,3,40,99,4796,3,45,3,40,0
11,94,943,2,57,50,3,2,99,99,7169,4,57,2,99,0
28,76,763,2,82,65,3,4,99,99,3904,8,89,5,99,0
28,76,763,1,68,65,3,5,99,99,3904,8,89,5,99,0
11,75,751,2,52,50,3,7,99,99,3230,4,62,7,99,0
76,82,822,1,40,25,1,4,61,99,5132,4,47,4,61,0
11,77,772,1,29,25,1,3,40,99,4042,4,47,3,40,0
11,77,775,2,57,50,3,5,99,99,4122,8,88,7,99,0
11,77,775,1,88,65,3,7,99,99,4122,8,88,7,99,0
76,12,121,2,85,65,3,7,99,99,188,8,85,7,99,0
76,12,121,1,79,65,3,7,99,99,188,8,85,7,99,0
28,50,503,1,72,65,3,6,99,99,2360,4,89,6,99,0
11,77,773,1,88,65,3,1,99,99,4005,6,88,1,99,0
11,77,773,2,53,50,1,3,52,99,4005,6,88,1,99,0
11,92,922,1,57,50,1,1,30,99,5722,8,64,1,30,0
11,92,922,2,40,25,1,3,30,99,5722,8,64,1,30,0
11,93,931,1,70,65,3,6,99,99,6313,6,79,6,99,0
11,93,931,2,71,65,3,5,99,99,6313,6,79,6,99,0
11,78,783,2,82,65,3,7,99,99,4733,4,82,7,99,0
11,75,751,2,57,50,1,5,51,99,3122,4,63,5,51,0
11,75,751,2,70,65,3,4,99,99,3012,8,80,4,99,0
11,75,751,1,80,65,3,4,99,99,3012,8,80,4,99,0
11,93,933,2,48,25,1,2,40,99,6289,8,48,2,40,0
11,93,933,1,34,25,1,1,30,99,6289,8,48,2,40,0
28,27,271,2,53,50,1,3,30,99,645,4,67,5,99,0
28,27,271,1,67,65,3,5,99,99,645,4,67,5,99,0
76,34,343,1,86,65,3,7,99,99,1961,8,86,7,99,0
76,34,343,2,75,65,3,3,99,99,1961,8,86,7,99,0
11,95,952,2,43,25,1,2,40,99,7445,4,49,2,40,0
11,92,922,1,86,65,3,5,99,99,6085,8,86,5,99,0
11,92,922,2,65,65,3,6,99,99,6085,8,86,5,99,0
11,75,751,1,54,50,1,5,10,99,3345,4,61,5,10,0
76,31,312,2,35,25,1,4,51,99,1361,3,46,5,99,0
76,31,313,1,82,65,3,5,99,99,1568,4,82,5,99,0
76,34,341,2,59,50,1,2,40,99,1997,8,63,2,40,0
76,34,341,2,20,15,3,6,99,99,1997,8,63,2,40,0
28,61,613,1,75,65,3,5,99,99,2383,4,81,5,99,0
11,91,913,1,78,65,3,7,99,99,5286,8,88,7,99,0
11,91,913,2,88,65,3,7,99,99,5286,8,88,7,99,0
11,92,922,2,88,65,3,7,99,99,5682,4,88,7,99,0
28,76,763,2,71,65,3,7,99,99,3879,8,88,7,99,0
28,76,763,1,78,65,3,5,99,99,3879,8,88,7,99,0
76,34,343,2,85,65,3,6,99,99,2039,8,85,6,99,0
76,34,343,1,79,65,3,5,99,99,2039,8,85,6,99,0
11,75,751,1,57,50,3,7,99,99,3140,8,62,5,52,0
11,75,751,2,60,50,1,5,52,99,3140,8,62,5,52,0
76,81,811,2,64,50,3,7,99,99,5045,8,85,5,99,0
76,81,811,1,78,65,3,5,99,99,5045,8,85,5,99,0
11,91,913,2,85,65,3,7,99,99,5613,8,88,5,99,0
11,91,913,1,69,65,3,5,99,99,5613,8,88,5,99,0
11,93,932,2,57,50,1,5,51,99,6254,6,61,5,51,0
76,11,111,2,58,50,3,3,99,99,90,7,62,3,99,0
76,11,111,1,58,50,3,5,99,99,90,7,62,3,99,0
28,61,613,1,32,25,1,3,30,99,2406,8,45,2,40,0
28,61,613,2,45,25,1,2,40,99,2406,8,45,2,40,0
11,95,951,2,67,65,3,5,99,99,7587,4,75,5,99,0
76,48,482,2,56,50,1,5,51,99,2205,16,62,6,61,0
76,48,482,1,58,50,1,6,61,99,2205,16,62,6,61,0
76,48,482,1,39,25,2,7,99,1,2205,16,62,6,61,1
76,48,482,2,15,15,1,5,40,99,2205,16,62,6,61,0
28,76,763,2,65,65,3,3,99,99,3559,8,86,5,99,0
28,76,763,1,77,65,3,5,99,99,3559,8,86,5,99,0
11,94,942,1,66,65,3,2,99,99,6996,8,84,2,99,0
11,94,942,2,84,65,3,2,99,99,6996,8,84,2,99,0
11,92,923,2,44,25,1,2,30,99,6196,8,48,2,30,0
11,92,923,2,22,15,3,6,99,99,6196,8,48,2,30,0
11,91,913,1,66,65,3,5,99,99,5267,8,84,7,99,0
11,91,913,2,84,65,3,7,99,99,5267,8,84,7,99,0
94,2B,2B5,2,62,50,3,4,99,99,835,4,62,4,99,0
76,30,302,1,49,25,1,6,40,99,1059,4,49,6,40,0
76,30,302,2,37,25,1,4,62,99,1059,4,49,6,40,0
28,76,762,2,39,25,1,7,61,99,3624,8,43,7,61,0
28,76,762,1,42,25,1,5,61,99,3624,8,43,7,61,0
76,31,313,1,83,65,3,5,99,99,1179,8,87,5,99,0
76,31,313,2,81,65,3,5,99,99,1179,8,87,5,99,0
76,66,662,1,35,25,1,4,61,99,2670,4,47,4,61,0
76,34,342,2,63,50,1,3,30,99,1957,8,63,3,30,0
76,34,342,1,55,50,1,5,20,99,1957,8,63,3,30,0
28,27,272,1,83,65,3,5,99,99,730,8,86,5,99,0
28,27,272,2,86,65,3,7,99,99,730,8,86,5,99,0
28,27,271,2,55,50,3,4,99,99,706,8,60,5,40,0
28,27,271,1,58,50,1,5,40,99,706,8,60,5,40,0
11,91,912,1,85,65,3,3,99,99,5173,8,88,3,99,0
11,91,912,2,70,65,3,5,99,99,5173,8,88,3,99,0
11,77,775,1,63,50,3,5,99,99,4221,8,64,5,99,0
11,77,775,2,50,50,1,5,62,99,4221,8,64,5,99,0
11,92,922,1,86,65,3,7,99,99,6098,4,86,7,99,0
11,95,951,2,35,25,1,2,52,99,7562,3,49,2,52,0
11,78,784,1,32,25,1,5,51,99,4500,4,44,5,51,0
11,78,784,1,77,65,3,2,99,99,4537,4,77,2,99,0
11,93,932,2,77,65,1,5,52,99,6276,3,83,5,52,0
11,93,932,1,43,25,1,1,30,99,6762,4,43,1,30,0
76,34,343,1,70,65,3,1,99,99,1765,4,88,1,99,0
76,30,302,2,76,65,3,7,99,99,926,4,81,7,99,0
11,77,771,1,28,25,1,3,62,99,4033,6,45,3,62,0
11,77,771,2,40,25,1,4,30,99,4033,6,45,3,62,0
76,31,313,1,28,25,1,1,30,99,1590,3,46,1,30,0
76,30,301,1,47,25,1,6,40,99,962,4,47,6,40,0
11,92,922,1,61,50,3,5,99,99,6148,4,61,5,99,0
28,27,271,2,54,50,1,4,40,99,546,3,55,4,40,0
28,14,142,1,88,65,3,5,99,99,369,8,88,5,99,0
28,14,142,2,87,65,3,6,99,99,369,8,88,5,99,0
11,92,922,1,54,50,3,5,99,99,5880,4,64,5,99,0
11,91,913,2,46,25,1,7,62,99,5373,12,48,5,99,0
11,91,913,1,29,25,1,5,62,99,5373,12,48,5,99,0
11,91,913,1,27,25,2,5,99,3,5373,12,48,5,99,1
28,50,502,1,31,25,1,5,40,99,2333,4,32,5,40,0
11,91,912,2,38,25,3,3,99,99,5514,6,43,1,30,0
11,91,912,1,43,25,1,1,30,99,5514,6,43,1,30,0
76,11,111,1,33,25,1,4,20,99,99,8,44,4,20,0
76,11,111,2,40,25,1,2,40,99,99,8,44,4,20,0
11,93,933,1,73,65,3,1,99,99,6714,6,88,4,99,0
11,93,933,2,87,65,3,4,99,99,6714,6,88,4,99,0
76,31,313,1,88,65,3,5,99,99,1555,8,88,5,99,0
76,31,313,2,79,65,3,4,99,99,1555,8,88,5,99,0
11,92,921,2,78,65,3,7,99,99,6206,4,79,7,99,0
11,75,751,1,53,50,1,1,30,99,3061,13,56,1,30,0
11,75,751,2,29,25,1,2,30,99,3061,13,56,1,30,0
11,94,942,1,78,65,3,5,99,99,7164,8,84,5,99,0
11,94,942,2,84,65,3,5,99,99,7164,8,84,5,99,0
11,95,952,2,30,25,1,4,40,99,7707,4,49,4,40,0
76,30,302,1,56,50,1,2,51,99,902,15,58,2,51,0
76,30,302,2,46,25,1,1,30,99,902,15,58,2,51,0
76,30,302,1,22,15,3,6,99,99,902,15,58,2,51,0
76,30,302,2,24,15,3,6,99,99,902,15,58,2,51,0
11,78,782,1,76,65,3,3,99,99,4859,8,86,3,99,0
11,78,782,2,68,65,3,3,99,99,4859,8,86,3,99,0
11,93,932,1,38,25,1,3,30,99,6608,4,46,3,30,0
76,31,313,2,78,65,3,4,99,99,1455,4,87,4,99,0
11,92,923,2,21,15,3,7,99,99,6010,6,23,7,99,0
11,92,923,1,20,15,1,4,61,99,6010,6,23,7,99,0
76,31,312,1,77,65,3,7,99,99,1371,6,88,7,99,0
76,31,312,2,88,65,3,7,99,99,1371,6,88,7,99,0
76,09,091,2,56,50,1,3,51,99,38,4,57,3,51,0
11,75,751,2,21,15,1,4,52,99,2784,7,67,7,99,0
11,75,751,2,63,50,3,7,99,99,2784,7,67,7,99,0
28,50,502,2,45,25,1,4,51,99,2368,4,45,4,51,0
11,95,951,2,60,50,3,4,99,99,7684,6,81,7,61,0
11,95,951,1,74,65,3,7,99,99,7684,6,81,7,61,0
76,34,343,2,67,65,3,7,99,99,1803,6,88,7,99,0
76,34,343,1,42,25,3,7,99,99,1803,6,88,7,99,0
11,91,912,2,51,50,1,3,52,99,5530,8,58,3,52,0
11,91,912,1,20,15,3,4,99,99,5530,8,58,3,52,0
11,77,771,2,88,65,3,4,99,99,4046,8,88,4,99,0
11,77,771,1,71,65,3,6,99,99,4046,8,88,4,99,0
76,30,302,2,72,65,3,7,99,99,1045,4,76,7,99,0
11,94,943,1,50,50,3,7,99,99,6813,2,60,7,62,0
11,95,951,2,76,65,1,3,40,99,7626,4,76,3,40,0
11,78,783,2,80,65,3,4,99,99,4485,4,80,4,99,0
11,93,932,1,53,50,3,5,99,99,6413,4,60,5,99,0
28,76,763,1,82,65,3,5,99,99,3526,8,87,4,99,0
28,76,763,2,69,65,3,4,99,99,3526,8,87,4,99,0
76,31,313,1,40,25,1,4,20,99,1248,8,46,4,20,0
76,31,313,1,27,25,1,5,51,99,1248,8,46,4,20,0
76,34,343,2,52,50,1,4,51,99,1730,8,62,4,51,0
76,34,343,1,59,50,3,4,99,99,1730,8,62,4,51,0
11,75,751,1,39,25,1,1,30,99,3193,4,40,1,30,0
76,82,822,1,52,50,1,5,40,99,5159,8,64,5,40,0
76,82,822,2,56,50,1,2,40,99,5159,8,64,5,40,0
76,11,111,2,36,25,3,4,99,99,172,8,47,4,99,0
76,11,111,1,32,25,1,4,61,99,172,8,47,4,99,0
76,12,121,2,83,65,3,7,99,99,230,4,89,7,99,0
28,14,142,1,31,25,1,1,30,99,402,8,43,3,40,0
28,14,142,2,37,25,1,3,40,99,402,8,43,3,40,0
11,78,783,2,30,25,1,1,30,99,4813,8,41,5,20,0
11,78,783,1,34,25,1,5,20,99,4813,8,41,5,20,0
76,34,343,2,85,65,3,6,99,99,1740,3,85,6,99,0
76,34,343,1,48,25,1,1,30,99,2047,4,48,1,30,0
11,95,952,2,60,50,3,7,99,99,7551,4,60,7,99,0
11,75,751,2,48,25,1,1,30,99,2866,4,48,1,30,0
11,77,771,2,48,25,1,5,51,99,3955,8,48,5,51,0
11,77,771,1,36,25,1,6,61,99,3955,8,48,5,51,0
28,76,763,2,42,25,1,6,62,99,3831,4,43,6,62,0
11,92,921,1,40,25,1,4,61,99,5787,6,45,4,61,0
11,92,921,2,29,25,1,4,51,99,5787,6,45,4,61,0
76,30,301,2,44,25,2,5,99,3,865,3,46,5,99,1
11,95,953,2,44,25,1,4,40,99,7643,6,48,5,52,0
11,95,953,1,48,25,1,5,52,99,7643,6,48,5,52,0
11,93,931,2,61,50,3,5,99,99,6726,4,61,5,99,0
11,75,751,2,70,65,3,7,99,99,3290,8,87,3,99,0
11,75,751,1,71,65,3,3,99,99,3290,8,87,3,99,0
11,78,784,2,78,65,3,5,99,99,4717,4,87,5,99,0
11,92,923,1,66,65,3,1,99,99,5781,8,85,1,99,0
11,92,923,2,65,65,3,3,99,99,5781,8,85,1,99,0
76,34,341,1,60,50,1,5,61,99,1729,4,62,5,61,0
11,91,912,1,67,65,3,5,99,99,5245,4,86,5,99,0
76,48,482,1,33,25,3,3,99,99,2197,6,46,7,99,0
76,48,482,2,40,25,3,7,99,99,2197,6,46,7,99,0
11,93,933,1,59,50,3,5,99,99,6688,12,63,5,99,0
11,93,933,2,63,50,3,5,99,99,6688,12,63,5,99,0
11,93,933,1,17,15,1,4,61,99,6688,12,63,5,99,0
11,93,932,1,89,65,3,4,99,99,6441,8,89,4,99,0
11,93,932,2,72,65,3,7,99,99,6441,8,89,4,99,0
11,91,913,2,46,25,1,1,30,99,5551,6,47,1,30,0
11,91,913,1,37,25,1,7,40,99,5551,6,47,1,30,0
11,95,953,1,47,25,2,5,99,7,7319,8,47,5,99,1
11,95,953,2,26,25,1,4,40,99,7319,8,47,5,99,0
11,78,784,2,41,25,1,3,20,99,4520,8,64,4,20,0
11,78,784,2,57,50,1,4,20,99,4520,8,64,4,20,0
76,34,341,2,27,25,1,1,51,99,2017,4,31,1,99,0
11,93,933,2,55,50,1,1,30,99,6332,8,62,1,30,0
11,93,933,1,51,50,1,1,30,99,6332,8,62,1,30,0
28,27,271,1,60,50,2,7,99,4,624,4,62,7,99,1
11,92,921,2,58,50,3,3,99,99,5750,16,59,3,99,0
11,92,921,1,47,25,1,2,30,99,5750,16,59,3,99,0
11,92,921,2,21,15,3,4,99,99,5750,16,59,3,99,0
11,92,921,2,20,15,3,6,99,99,5750,16,59,3,99,0
11,94,942,2,73,65,3,1,99,99,7272,8,89,2,99,0
11,94,942,1,87,65,3,2,99,99,7272,8,89,2,99,0
76,34,341,2,72,65,3,4,99,99,2077,11,88,4,99,0
76,34,341,1,76,65,1,1,20,99,2077,11,88,4,99,0
11,92,922,2,55,50,3,3,99,99,5988,8,63,3,40,0
11,92,922,1,61,50,3,3,99,99,5988,8,63,3,40,0
76,65,653,1,55,50,3,7,99,99,2503,4,60,7,99,0
11,78,781,1,88,65,3,7,99,99,4560,8,88,7,99,0
11,78,781,2,79,65,3,5,99,99,4560,8,88,7,99,0
76,34,342,1,71,65,3,5,99,99,2084,8,88,7,62,0
76,34,342,2,86,65,1,7,62,99,2084,8,88,7,62,0
76,34,342,1,72,65,1,7,62,99,2045,8,88,7,62,0
76,34,342,2,62,50,3,5,99,99,2045,8,88,7,62,0
11,94,942,2,31,25,1,3,51,99,7036,8,49,5,61,0
11,94,942,1,36,25,1,5,61,99,7036,8,49,5,61,0
11,95,952,2,78,65,3,7,99,99,7367,4,86,7,99,0
76,30,302,1,84,65,3,3,99,99,1117,4,88,3,99,0
11,91,913,1,24,15,3,4,99,99,5448,7,49,4,61,0
28,27,272,2,84,65,3,2,99,99,567,8,85,5,99,0
28,27,272,1,81,65,3,5,99,99,567,8,85,5,99,0
76,11,113,2,48,25,1,2,51,99,163,8,48,2,51,0
76,11,113,1,47,25,1,2,40,99,163,8,48,2,51,0
28,27,271,1,62,50,1,3,40,99,571,4,62,3,40,0
76,31,313,2,66,65,3,5,99,99,1532,8,84,5,99,0
76,31,313,1,75,65,3,5,99,99,1532,8,84,5,99,0
11,93,933,2,43,25,3,5,99,99,6717,8,49,5,99,0
11,93,933,1,46,25,1,7,20,99,6717,8,49,5,99,0
28,50,501,1,59,50,3,5,99,99,2239,3,59,5,99,0
11,75,751,1,56,50,1,5,10,99,3146,8,116,99,99,0
11,75,751,2,103,90,3,99,99,99,3146,8,116,99,99,0
11,78,783,2,57,50,1,2,40,99,4930,12,62,4,30,0
11,78,783,1,59,50,1,4,30,99,4930,12,62,4,30,0
11,78,783,2,18,15,1,2,51,99,4930,12,62,4,30,0
11,92,922,2,77,65,3,7,99,99,6018,4,84,7,99,0
76,31,313,2,40,25,1,4,61,99,1171,4,49,4,61,0
76,31,313,1,19,15,1,2,52,99,1291,6,24,2,52,0
76,31,313,2,20,15,1,4,52,99,1291,6,24,2,52,0
11,77,775,1,61,50,1,3,40,99,4026,1,61,3,40,0
11,93,932,2,58,50,3,7,99,99,6372,4,58,7,99,0
11,95,953,1,54,50,3,1,99,99,7612,13,63,1,99,0
11,95,953,2,63,50,3,5,99,99,7612,13,63,1,99,0
11,95,953,1,27,25,3,7,99,99,7612,13,63,1,99,0
11,95,953,1,19,15,1,2,30,99,7612,13,63,1,99,0
11,95,953,2,18,15,3,3,99,99,7594,2,22,4,99,0
11,91,912,1,31,25,1,1,30,99,5288,1,31,1,30,0
76,34,343,1,66,65,3,5,99,99,1929,8,86,7,99,0
76,34,343,2,83,65,3,7,99,99,1929,8,86,7,99,0
11,75,751,1,75,65,3,5,99,99,2797,4,83,5,99,0
76,30,301,1,77,65,3,7,99,99,1001,8,87,7,99,0
76,30,301,2,86,65,3,7,99,99,1001,8,87,7,99,0
11,94,942,1,42,25,1,4,40,99,6851,8,47,4,40,0
11,94,942,2,17,15,1,4,51,99,6851,8,47,4,40,0
11,77,774,1,62,50,1,5,40,99,4121,8,62,5,40,0
